,Unnamed: 0,I,J,CELLACTIVE_x,X,Y,Conc,CELLACTIVE_y,_count,_sum,_mean,_median,_min,_max,_range,Comparison_Output,Conc-_sum_PercentDiff,Conc-_mean_PercentDiff,Conc-_median_PercentDiff,Conc-_min_PercentDiff,Conc-_max_PercentDiff
533530,533530,459,419,1,569102.5,146567.5,344.2999878,1,4,1369,342.25,342.25,339.5,345,5.5,FALSE,119.62%,0.60%,0.60%,1.40%,0.20%
520715,520715,448,408,1,568937.5,146732.5,188.8000031,1,4,750.7000122,187.6750031,187.7000046,180.6999969,194.6000061,13.90000916,FALSE,119.62%,0.60%,0.58%,4.38%,3.03%
570743,570743,491,384,1,568577.5,146087.5,354.1000061,1,4,1424.900024,356.2250061,356.0500031,349.7000122,363.1000061,13.3999939,FALSE,120.38%,0.60%,0.55%,1.25%,2.51%
518368,518368,446,389,1,568652.5,146762.5,903.5999756,1,4,3592.799988,898.1999969,898.1999817,856.5,939.9000244,83.40002441,FALSE,119.62%,0.60%,0.60%,5.35%,3.94%
570756,570756,491,397,1,568772.5,146087.5,238.1000061,1,4,946.7000122,236.6750031,236.6000061,233.3000031,240.1999969,6.899993896,FALSE,119.62%,0.60%,0.63%,2.04%,0.88%
505566,505566,435,391,1,568682.5,146927.5,128.6999969,1,4,517.9000092,129.4750023,129.4500046,128.6999969,130.3000031,1.600006104,FALSE,120.38%,0.60%,0.58%,0.00%,1.24%
521862,521862,449,391,1,568682.5,146717.5,1210.800049,1,4,4814.200073,1203.550018,1203.350037,1109.599976,1297.900024,188.3000488,FALSE,119.61%,0.60%,0.62%,8.72%,6.94%
505564,505564,435,389,1,568652.5,146927.5,132.6999969,1,4,534,133.5,133.5,132.6999969,134.3000031,1.600006104,FALSE,120.38%,0.60%,0.60%,0.00%,1.20%
506728,506728,436,389,1,568652.5,146912.5,128.5,1,4,517.1000061,129.2750015,129.25,128.5,130.1000061,1.600006104,FALSE,120.38%,0.60%,0.58%,0.00%,1.24%
549770,549770,473,363,1,568262.5,146357.5,237.5,1,4,944.2999878,236.0749969,235.9499969,234,238.3999939,4.399993896,FALSE,119.61%,0.60%,0.65%,1.48%,0.38%
581227,581227,500,392,1,568697.5,145952.5,243.8000031,1,4,981.1000061,245.2750015,245.3000031,243.8000031,246.6999969,2.899993896,FALSE,120.39%,0.60%,0.61%,0.00%,1.18%
504400,504400,434,389,1,568652.5,146942.5,136.3000031,1,4,548.5,137.125,137.0999985,136.3000031,138,1.699996948,FALSE,120.39%,0.60%,0.59%,0.00%,1.24%
507903,507903,437,400,1,568817.5,146897.5,279.6000061,1,4,1125.199982,281.2999954,281.5,272.7999878,289.3999939,16.6000061,FALSE,120.39%,0.61%,0.68%,2.46%,3.44%
518375,518375,446,396,1,568757.5,146762.5,91,1,4,361.8000031,90.45000076,90.45000076,89.59999847,91.30000305,1.700004578,FALSE,119.61%,0.61%,0.61%,1.55%,0.33%
504410,504410,434,399,1,568802.5,146942.5,345,1,4,1388.399994,347.0999985,347.1999969,341.5,352.5,11,FALSE,120.39%,0.61%,0.64%,1.02%,2.15%
577740,577740,497,397,1,568772.5,145997.5,262.5,1,4,1056.399994,264.0999985,264.1499939,258.6000061,269.5,10.8999939,FALSE,120.39%,0.61%,0.63%,1.50%,2.63%
554428,554428,477,365,1,568292.5,146297.5,259.8999939,1,4,1033.299988,258.3249969,258.4499969,256.5,259.8999939,3.399993896,FALSE,119.61%,0.61%,0.56%,1.32%,0.00%
511385,511385,440,390,1,568667.5,146852.5,114.6999969,1,4,461.5999985,115.3999996,115.4000015,114.6999969,116.0999985,1.400001526,FALSE,120.39%,0.61%,0.61%,0.00%,1.21%
514882,514882,443,395,1,568742.5,146807.5,98.30000305,1,4,395.5999985,98.89999962,98.90000153,98.09999847,99.69999695,1.599998474,FALSE,120.39%,0.61%,0.61%,0.20%,1.41%
535816,535816,461,377,1,568472.5,146537.5,263.5,1,4,1047.600006,261.9000015,261.6000061,246.6000061,277.7999878,31.19998169,FALSE,119.61%,0.61%,0.72%,6.63%,5.28%
516046,516046,444,395,1,568742.5,146792.5,94.09999847,1,4,378.7000046,94.67500114,94.70000076,93.80000305,95.5,1.699996948,FALSE,120.39%,0.61%,0.64%,0.32%,1.48%
556765,556765,479,374,1,568427.5,146267.5,431.3999939,1,4,1715.099976,428.7749939,428.8999939,425.8999939,431.3999939,5.5,FALSE,119.61%,0.61%,0.58%,1.28%,0.00%
554432,554432,477,369,1,568352.5,146297.5,319.7000122,1,4,1271.000031,317.7500076,317.7000122,309.8999939,325.7000122,15.80001831,FALSE,119.61%,0.61%,0.63%,3.11%,1.86%
570755,570755,491,396,1,568757.5,146087.5,244.8999939,1,4,973.5999908,243.3999977,243.2999954,239.3000031,247.6999969,8.399993896,FALSE,119.61%,0.61%,0.66%,2.31%,1.14%
538150,538150,463,383,1,568562.5,146507.5,299.8999939,1,4,1207,301.75,298.1999969,286.8999939,323.7000122,36.80001831,FALSE,120.39%,0.61%,0.57%,4.43%,7.63%
534694,534694,460,419,1,569102.5,146552.5,342.5,1,4,1361.599976,340.3999939,340.3999939,337.7999878,343,5.200012207,FALSE,119.61%,0.62%,0.62%,1.38%,0.15%
570749,570749,491,390,1,568667.5,146087.5,396.6000061,1,4,1596.199982,399.0499954,399.5,394.3999939,402.7999878,8.399993896,FALSE,120.39%,0.62%,0.73%,0.56%,1.55%
503235,503235,433,388,1,568637.5,146957.5,141.6000061,1,4,569.8999939,142.4749985,142.4499969,141.6000061,143.3999939,1.799987793,FALSE,120.39%,0.62%,0.60%,0.00%,1.26%
497418,497418,428,391,1,568682.5,147032.5,428.2999878,1,4,1723.799988,430.9499969,431.0999908,426.1000061,435.5,9.399993896,FALSE,120.39%,0.62%,0.65%,0.51%,1.67%
507895,507895,437,392,1,568697.5,146897.5,121.1999969,1,4,487.7999954,121.9499989,121.8999977,121.1999969,122.8000031,1.600006104,FALSE,120.39%,0.62%,0.58%,0.00%,1.31%
564926,564926,486,387,1,568622.5,146162.5,316.8999939,1,4,1259.799988,314.9499969,314.1499939,296.7000122,334.7999878,38.09997559,FALSE,119.60%,0.62%,0.87%,6.58%,5.49%
499750,499750,430,395,1,568742.5,147002.5,403.5,1,4,1624,406,406.0500031,402,409.8999939,7.899993896,FALSE,120.39%,0.62%,0.63%,0.37%,1.57%
523050,523050,450,415,1,569042.5,146702.5,320.6000061,1,4,1274.5,318.625,318.6500092,313.7999878,323.3999939,9.600006104,FALSE,119.60%,0.62%,0.61%,2.14%,0.87%
526526,526526,453,399,1,568802.5,146657.5,471.2999878,1,4,1896.899994,474.2249985,473.8499908,433.2999878,515.9000244,82.60003662,FALSE,120.40%,0.62%,0.54%,8.40%,9.04%
555635,555635,478,408,1,568937.5,146282.5,252.8000031,1,4,1017.500015,254.3750038,254.4500046,252.8000031,255.8000031,3,FALSE,120.40%,0.62%,0.65%,0.00%,1.18%
577731,577731,497,388,1,568637.5,145997.5,280.7999878,1,4,1130.200012,282.5500031,282.6000061,280.7999878,284.2000122,3.400024414,FALSE,120.40%,0.62%,0.64%,0.00%,1.20%
527708,527708,454,417,1,569072.5,146642.5,330.7000122,1,4,1314.600037,328.6500092,328.6500092,324.7000122,332.6000061,7.899993896,FALSE,119.60%,0.62%,0.62%,1.83%,0.57%
521872,521872,449,401,1,568832.5,146717.5,112.8000031,1,4,448.4000092,112.1000023,112.1000023,111.4000015,112.8000031,1.400001526,FALSE,119.60%,0.62%,0.62%,1.25%,0.00%
556766,556766,479,375,1,568442.5,146267.5,434.8999939,1,4,1728.799988,432.1999969,432.6999969,427.5,435.8999939,8.399993896,FALSE,119.60%,0.62%,0.51%,1.72%,0.23%
534653,534653,460,378,1,568487.5,146552.5,384.1000061,1,4,1546,386.5,385.5500031,359.3999939,415.5,56.1000061,FALSE,120.40%,0.62%,0.38%,6.64%,7.85%
506731,506731,436,392,1,568697.5,146912.5,123.9000015,1,4,498.6999969,124.6749992,124.6499977,123.9000015,125.5,1.599998474,FALSE,120.40%,0.62%,0.60%,0.00%,1.28%
506739,506739,436,400,1,568817.5,146912.5,307.6000061,1,4,1238.100037,309.5250092,309.6000061,302.7000122,316.2000122,13.5,FALSE,120.40%,0.62%,0.65%,1.61%,2.76%
518346,518346,446,367,1,568322.5,146762.5,123.8000031,1,4,498.3000107,124.5750027,123.8000031,123.8000031,126.9000015,3.099998474,FALSE,120.40%,0.62%,0.00%,0.00%,2.47%
557932,557932,480,377,1,568472.5,146252.5,433.3999939,1,4,1722.800018,430.7000046,431.25,420.7000122,439.6000061,18.8999939,FALSE,119.60%,0.62%,0.50%,2.97%,1.42%
511387,511387,440,392,1,568697.5,146852.5,111.5,1,4,448.8000031,112.2000008,112.2000008,111.5,112.9000015,1.400001526,FALSE,120.40%,0.63%,0.63%,0.00%,1.25%
511414,511414,440,419,1,569102.5,146852.5,684.2000122,1,4,2719.700012,679.9250031,680.2000122,657.0999756,702.2000122,45.10003662,FALSE,119.60%,0.63%,0.59%,4.04%,2.60%
555599,555599,478,372,1,568397.5,146282.5,395.1000061,1,4,1570.5,392.625,392.8000031,384.6000061,400.2999878,15.69998169,FALSE,119.60%,0.63%,0.58%,2.69%,1.31%
498584,498584,429,393,1,568712.5,147017.5,415.7999878,1,4,1673.700012,418.4250031,418.5,414.5,422.2000122,7.700012207,FALSE,120.40%,0.63%,0.65%,0.31%,1.53%
521883,521883,449,412,1,568997.5,146717.5,266.8999939,1,4,1060.899994,265.2249985,265.25,259.5,270.8999939,11.3999939,FALSE,119.60%,0.63%,0.62%,2.81%,1.49%
520708,520708,448,401,1,568832.5,146732.5,111.5,1,4,443.1999969,110.7999992,110.7999992,110.0999985,111.5,1.400001526,FALSE,119.60%,0.63%,0.63%,1.26%,0.00%
526522,526522,453,395,1,568742.5,146657.5,1213.599976,1,4,4885.099976,1221.274994,1220.799988,1117.199951,1326.300049,209.1000977,FALSE,120.40%,0.63%,0.59%,8.27%,8.87%
580061,580061,499,390,1,568667.5,145967.5,260.8999939,1,4,1050.200012,262.5500031,262.6000061,260.8999939,264.1000061,3.200012207,FALSE,120.40%,0.63%,0.65%,0.00%,1.22%
523033,523033,450,398,1,568787.5,146702.5,238.6000061,1,4,948.4000092,237.1000023,236.7000046,199,276,77,FALSE,119.60%,0.63%,0.80%,18.10%,14.54%
535798,535798,461,359,1,568202.5,146537.5,276.5,1,4,1113,278.25,278,276.5,280.5,4,FALSE,120.40%,0.63%,0.54%,0.00%,1.44%
556799,556799,479,408,1,568937.5,146267.5,248.6999969,1,4,1001.099991,250.2749977,250.3499985,248.6999969,251.6999969,3,FALSE,120.40%,0.63%,0.66%,0.00%,1.20%
511388,511388,440,393,1,568712.5,146852.5,110.5,1,4,444.8000031,111.2000008,111.2000008,110.5,111.9000015,1.400001526,FALSE,120.40%,0.63%,0.63%,0.00%,1.26%
503245,503245,433,398,1,568787.5,146957.5,358.6000061,1,4,1443.5,360.875,360.9499969,355.6000061,366,10.3999939,FALSE,120.40%,0.63%,0.65%,0.84%,2.04%
512553,512553,441,394,1,568727.5,146837.5,106.3000031,1,4,427.9000015,106.9750004,106.9500008,106.3000031,107.6999969,1.399993896,FALSE,120.40%,0.63%,0.61%,0.00%,1.31%
548606,548606,472,363,1,568262.5,146372.5,241.6000061,1,4,960.3000183,240.0750046,239.9500046,236.6000061,243.8000031,7.199996948,FALSE,119.59%,0.63%,0.69%,2.09%,0.91%
561442,561442,483,395,1,568742.5,146207.5,275,1,4,1107,276.75,276.3000031,269.1000061,285.2999878,16.19998169,FALSE,120.41%,0.63%,0.47%,2.17%,3.68%
561444,561444,483,397,1,568772.5,146207.5,235.6999969,1,4,948.8000031,237.2000008,237.0999985,234.5,240.1000061,5.600006104,FALSE,120.41%,0.63%,0.59%,0.51%,1.85%
566112,566112,487,409,1,568952.5,146147.5,227.6999969,1,4,916.5999908,229.1499977,229.0999985,227.6999969,230.6999969,3,FALSE,120.41%,0.63%,0.61%,0.00%,1.31%
528848,528848,455,393,1,568712.5,146627.5,3752.899902,1,4,15107.19971,3776.799927,3773.899902,3400.399902,4159,758.6000977,FALSE,120.41%,0.63%,0.56%,9.86%,10.27%
500915,500915,431,396,1,568757.5,146987.5,388.1000061,1,4,1562.300018,390.5750046,390.6500092,386.1000061,394.8999939,8.799987793,FALSE,120.41%,0.64%,0.65%,0.52%,1.74%
571923,571923,492,400,1,568817.5,146072.5,236.6000061,1,4,940.3999939,235.0999985,235.0500031,231.8999939,238.3999939,6.5,FALSE,119.59%,0.64%,0.66%,2.01%,0.76%
524199,524199,451,400,1,568817.5,146687.5,149.1999969,1,4,592.9999924,148.2499981,147.7999954,118.0999985,179.3000031,61.20000458,FALSE,119.59%,0.64%,0.94%,23.27%,18.33%
549796,549796,473,389,1,568652.5,146357.5,378.3999939,1,4,1523.300018,380.8250046,380.5500031,369.6000061,392.6000061,23,FALSE,120.41%,0.64%,0.57%,2.35%,3.68%
549795,549795,473,388,1,568637.5,146357.5,354.7000122,1,4,1427.900024,356.9750061,356.8000031,348.7000122,365.6000061,16.8999939,FALSE,120.41%,0.64%,0.59%,1.71%,3.03%
547467,547467,471,388,1,568637.5,146387.5,415.7000122,1,4,1652.200012,413.0500031,412.8000031,401.7000122,424.8999939,23.19998169,FALSE,119.59%,0.64%,0.70%,3.43%,2.19%
552099,552099,475,364,1,568277.5,146327.5,246.8999939,1,4,981.2999878,245.3249969,245.4499969,243.5,246.8999939,3.399993896,FALSE,119.59%,0.64%,0.59%,1.39%,0.00%
568443,568443,489,412,1,568997.5,146117.5,198.3999939,1,4,798.6999969,199.6749992,199.75,197,202.1999969,5.199996948,FALSE,120.41%,0.64%,0.68%,0.71%,1.90%
574237,574237,494,386,1,568607.5,146042.5,311.1000061,1,4,1252.399994,313.0999985,313,310.5,315.8999939,5.399993896,FALSE,120.41%,0.64%,0.61%,0.19%,1.53%
581229,581229,500,394,1,568727.5,145952.5,229.3999939,1,4,923.5,230.875,230.9000015,229.3999939,232.3000031,2.900009155,FALSE,120.41%,0.64%,0.65%,0.00%,1.26%
525379,525379,452,416,1,569057.5,146672.5,324.7000122,1,4,1290.500031,322.6250076,322.6500092,318.2000122,327,8.799987793,FALSE,119.59%,0.64%,0.63%,2.02%,0.71%
569579,569579,490,384,1,568577.5,146102.5,384.2000122,1,4,1546.700012,386.6750031,386.6000061,377.6000061,395.8999939,18.29998779,FALSE,120.41%,0.64%,0.62%,1.73%,3.00%
562617,562617,484,406,1,568907.5,146192.5,248.3000031,1,4,999.6000061,249.9000015,250.0500031,245.5,254,8.5,FALSE,120.41%,0.64%,0.70%,1.13%,2.27%
553264,553264,476,365,1,568292.5,146312.5,257.3999939,1,4,1022.999985,255.7499962,255.8499985,253.8999939,257.3999939,3.5,FALSE,119.59%,0.64%,0.60%,1.37%,0.00%
581228,581228,500,393,1,568712.5,145952.5,236.1000061,1,4,950.5000153,237.6250038,237.6500015,236.1000061,239.1000061,3,FALSE,120.41%,0.64%,0.65%,0.00%,1.26%
578896,578896,498,389,1,568652.5,145982.5,270.7000122,1,4,1089.800018,272.4500046,272.5,270.7000122,274.1000061,3.399993896,FALSE,120.41%,0.64%,0.66%,0.00%,1.25%
511427,511427,440,432,1,569297.5,146852.5,378.5,1,4,1523.799988,380.9499969,378.5,378.5,388.2999878,9.799987793,FALSE,120.41%,0.65%,0.00%,0.00%,2.56%
519550,519550,447,407,1,568922.5,146747.5,182.6999969,1,4,726.0999908,181.5249977,181.6999969,173.5,189.1999969,15.69999695,FALSE,119.59%,0.65%,0.55%,5.17%,3.50%
542844,542844,467,421,1,569132.5,146447.5,365.1000061,1,4,1451,362.75,363.0500031,359.7999878,365.1000061,5.300018311,FALSE,119.59%,0.65%,0.56%,1.46%,0.00%
535858,535858,461,419,1,569102.5,146537.5,341.3999939,1,4,1356.800018,339.2000046,339.1999969,336.7000122,341.7000122,5,FALSE,119.59%,0.65%,0.65%,1.39%,0.09%
521882,521882,449,411,1,568982.5,146717.5,244.3999939,1,4,971.3000031,242.8250008,242.8499985,236.8000031,248.8000031,12,FALSE,119.59%,0.65%,0.64%,3.16%,1.78%
560263,560263,482,380,1,568517.5,146222.5,425.2999878,1,4,1690.199982,422.5499954,423.2999878,405.6000061,438,32.3999939,FALSE,119.58%,0.65%,0.47%,4.74%,2.94%
506730,506730,436,391,1,568682.5,146912.5,126,1,4,507.2999954,126.8249989,126.7999992,126,127.6999969,1.699996948,FALSE,120.42%,0.65%,0.63%,0.00%,1.34%
567266,567266,488,399,1,568802.5,146132.5,234.3000031,1,4,931.1000061,232.7750015,232.8000031,228.5,237,8.5,FALSE,119.58%,0.65%,0.64%,2.51%,1.15%
502080,502080,432,397,1,568772.5,146972.5,373,1,4,1501.800018,375.4500046,375.5,370.6000061,380.2000122,9.600006104,FALSE,120.42%,0.65%,0.67%,0.65%,1.91%
529998,529998,456,379,1,568502.5,146612.5,1781.099976,1,4,7171.199951,1792.799988,1791.299988,1598.599976,1990,391.4000244,FALSE,120.42%,0.65%,0.57%,10.80%,11.08%
537022,537022,462,419,1,569102.5,146522.5,340.8999939,1,4,1354.699982,338.6749954,338.6499939,336.3999939,341,4.600006104,FALSE,119.58%,0.65%,0.66%,1.33%,0.03%
519543,519543,447,400,1,568817.5,146747.5,107.1999969,1,4,426,106.5,106.5,105.8000031,107.1999969,1.399993896,FALSE,119.58%,0.66%,0.66%,1.31%,0.00%
526525,526525,453,398,1,568787.5,146657.5,611.9000244,1,4,2463.700012,615.9250031,615.5500183,569.2999878,663.2999878,94,FALSE,120.42%,0.66%,0.59%,7.21%,8.06%
571927,571927,492,404,1,568877.5,146072.5,236.6999969,1,4,940.5999908,235.1499977,235.0499954,233.1999969,237.3000031,4.100006104,FALSE,119.58%,0.66%,0.70%,1.49%,0.25%
518376,518376,446,397,1,568772.5,146762.5,95.19999695,1,4,378.3000031,94.57500076,94.59999847,93.80000305,95.30000305,1.5,FALSE,119.58%,0.66%,0.63%,1.48%,0.10%
552100,552100,475,365,1,568292.5,146327.5,258.6000061,1,4,1027.599991,256.8999977,256.8000031,254.1999969,259.7999878,5.599990845,FALSE,119.58%,0.66%,0.70%,1.72%,0.46%
546285,546285,470,370,1,568367.5,146402.5,159.5,1,4,633.8000031,158.4500008,158.5999985,140.8000031,175.8000031,35,FALSE,119.58%,0.66%,0.57%,12.45%,9.72%
553267,553267,476,368,1,568337.5,146312.5,307.6000061,1,4,1222.300018,305.5750046,305.6000061,298.5,312.6000061,14.1000061,FALSE,119.58%,0.66%,0.65%,3.00%,1.61%
523049,523049,450,414,1,569027.5,146702.5,299.6000061,1,4,1190.5,297.625,297.6500092,292.3999939,302.7999878,10.3999939,FALSE,119.58%,0.66%,0.65%,2.43%,1.06%
557963,557963,480,408,1,568937.5,146252.5,248.1999969,1,4,999.3999939,249.8499985,249.6999969,248,252,4,FALSE,120.42%,0.66%,0.60%,0.08%,1.52%
516018,516018,444,367,1,568322.5,146792.5,124.9000015,1,4,496.3000107,124.0750027,123.8000031,123.8000031,124.9000015,1.099998474,FALSE,119.58%,0.66%,0.88%,0.88%,0.00%
531141,531141,457,358,1,568187.5,146597.5,270.1000061,1,4,1087.600037,271.9000092,271.6000061,263.7000122,280.7000122,17,FALSE,120.42%,0.66%,0.55%,2.40%,3.85%
524227,524227,451,428,1,569237.5,146687.5,378.5,1,4,1524.100006,381.0250015,378.5,378.5,388.6000061,10.1000061,FALSE,120.42%,0.66%,0.00%,0.00%,2.63%
505565,505565,435,390,1,568667.5,146927.5,131.1000061,1,4,527.9000092,131.9750023,131.9500046,131.1000061,132.8999939,1.799987793,FALSE,120.42%,0.67%,0.65%,0.00%,1.36%
507892,507892,437,389,1,568652.5,146897.5,123.4000015,1,4,496.8999939,124.2249985,124.25,123.1999969,125.1999969,2,FALSE,120.43%,0.67%,0.69%,0.16%,1.45%
549771,549771,473,364,1,568277.5,146357.5,252.1000061,1,4,1001.699997,250.4249992,250.3000031,246.6999969,254.3999939,7.699996948,FALSE,119.57%,0.67%,0.72%,2.17%,0.91%
550936,550936,474,365,1,568292.5,146342.5,263.2999878,1,4,1046.200012,261.5500031,261.4499969,257.7000122,265.6000061,7.899993896,FALSE,119.57%,0.67%,0.71%,2.15%,0.87%
531201,531201,457,418,1,569087.5,146597.5,334.6000061,1,4,1329.500031,332.3750076,332.4000092,329,335.7000122,6.700012207,FALSE,119.57%,0.67%,0.66%,1.69%,0.33%
559136,559136,481,417,1,569072.5,146237.5,130.6999969,1,4,526.2999878,131.5749969,131.5499954,130.3000031,132.8999939,2.599990845,FALSE,120.43%,0.67%,0.65%,0.31%,1.67%
578904,578904,498,397,1,568772.5,145982.5,242.5,1,4,976.5,244.125,244,240.1000061,248.3999939,8.299987793,FALSE,120.43%,0.67%,0.62%,0.99%,2.40%
528845,528845,455,390,1,568667.5,146627.5,8264.700195,1,4,32838.7002,8209.675049,8220.700195,7924.200195,8473.099609,548.8994141,FALSE,119.57%,0.67%,0.53%,4.21%,2.49%
559128,559128,481,409,1,568952.5,146237.5,237.6999969,1,4,957.2000122,239.3000031,239.1500015,235.3000031,243.6000061,8.300003052,FALSE,120.43%,0.67%,0.61%,1.01%,2.45%
517219,517219,445,404,1,568877.5,146777.5,130.6999969,1,4,519.2999954,129.8249989,129.1999969,118.5999985,142.3000031,23.70000458,FALSE,119.57%,0.67%,1.15%,9.71%,8.50%
507894,507894,437,391,1,568682.5,146897.5,122.4000015,1,4,492.8999939,123.2249985,123.1999969,122.4000015,124.0999985,1.699996948,FALSE,120.43%,0.67%,0.65%,0.00%,1.38%
555633,555633,478,406,1,568907.5,146282.5,259,1,4,1043,260.75,260.75,259,262.5,3.5,FALSE,120.43%,0.67%,0.67%,0.00%,1.34%
575402,575402,495,387,1,568622.5,146027.5,299.6000061,1,4,1206.5,301.625,301.6499939,299.6000061,303.6000061,4,FALSE,120.43%,0.67%,0.68%,0.00%,1.33%
562608,562608,484,397,1,568772.5,146192.5,240.3000031,1,4,967.6999969,241.9249992,241.9500046,238.8999939,244.8999939,6,FALSE,120.43%,0.67%,0.68%,0.58%,1.90%
499749,499749,430,394,1,568727.5,147002.5,399,1,4,1606.800018,401.7000046,401.8000031,397.2000122,406,8.799987793,FALSE,120.43%,0.67%,0.70%,0.45%,1.74%
564933,564933,486,394,1,568727.5,146162.5,219.3999939,1,4,871.6999817,217.9249954,217.6999969,215.8999939,220.3999939,4.5,FALSE,119.57%,0.67%,0.78%,1.61%,0.45%
506738,506738,436,399,1,568802.5,146912.5,291.6000061,1,4,1174.299988,293.5749969,293.8000031,284.8999939,301.7999878,16.8999939,FALSE,120.43%,0.68%,0.75%,2.32%,3.44%
509058,509058,438,391,1,568682.5,146882.5,118.0999985,1,4,475.5999985,118.8999996,118.9500008,118.0999985,119.5999985,1.5,FALSE,120.43%,0.68%,0.72%,0.00%,1.26%
547466,547466,471,387,1,568622.5,146387.5,378.2000122,1,4,1502.600037,375.6500092,375.3500061,368.2000122,383.7000122,15.5,FALSE,119.57%,0.68%,0.76%,2.68%,1.44%
525358,525358,452,395,1,568742.5,146672.5,959.9000244,1,4,3865.700012,966.4250031,962.5,908.7999878,1031.900024,123.1000366,FALSE,120.43%,0.68%,0.27%,5.47%,7.23%
557971,557971,480,416,1,569057.5,146252.5,136,1,4,547.6999969,136.9249992,136.9000015,135.1999969,138.6999969,3.5,FALSE,120.43%,0.68%,0.66%,0.59%,1.97%
550935,550935,474,364,1,568277.5,146342.5,247.6999969,1,4,984.1000061,246.0250015,245.9000015,243.5,248.8000031,5.300003052,FALSE,119.56%,0.68%,0.73%,1.71%,0.44%
525336,525336,452,373,1,568412.5,146672.5,572.9000244,1,4,2276.100006,569.0250015,567.3000183,505.3999939,636.0999756,130.6999817,FALSE,119.56%,0.68%,0.98%,12.52%,10.45%
552102,552102,475,367,1,568322.5,146327.5,295.5,1,4,1174,293.5,293.5500031,287.3999939,299.5,12.1000061,FALSE,119.56%,0.68%,0.66%,2.78%,1.34%
546278,546278,470,363,1,568262.5,146402.5,254.6999969,1,4,1011.900009,252.9750023,253.0999985,249.6000061,256.1000061,6.5,FALSE,119.56%,0.68%,0.63%,2.02%,0.55%
554471,554471,477,408,1,568937.5,146297.5,259.7999878,1,4,1046.299957,261.5749893,261.5999908,259.7999878,263.2999878,3.5,FALSE,120.43%,0.68%,0.69%,0.00%,1.34%
527693,527693,454,402,1,568847.5,146642.5,237.5,1,4,956.5000153,239.1250038,238.75,210.3000031,268.7000122,58.40000916,FALSE,120.44%,0.68%,0.52%,12.15%,12.33%
506729,506729,436,390,1,568667.5,146912.5,127.5999985,1,4,513.8999863,128.4749966,128.4499969,127.5999985,129.3999939,1.799995422,FALSE,120.44%,0.68%,0.66%,0.00%,1.40%
518401,518401,446,422,1,569147.5,146762.5,858.2000122,1,4,3409.400024,852.3500061,849.5500183,741.5,968.7999878,227.2999878,FALSE,119.56%,0.68%,1.01%,14.59%,12.11%
511386,511386,440,391,1,568682.5,146852.5,112.9000015,1,4,454.7000046,113.6750011,113.7000008,112.9000015,114.4000015,1.5,FALSE,120.44%,0.68%,0.71%,0.00%,1.32%
546333,546333,470,418,1,569087.5,146402.5,123.8000031,1,4,498.6000061,124.6500015,123.8000031,123.8000031,127.1999969,3.399993896,FALSE,120.44%,0.68%,0.00%,0.00%,2.71%
573090,573090,493,403,1,568862.5,146057.5,249.3000031,1,4,990.4000092,247.6000023,247.6500015,245.8000031,249.3000031,3.5,FALSE,119.56%,0.68%,0.66%,1.41%,0.00%
576575,576575,496,396,1,568757.5,146012.5,272.7999878,1,4,1098.699982,274.6749954,274.6499939,270.2999878,279.1000061,8.800018311,FALSE,120.44%,0.68%,0.68%,0.92%,2.28%
527688,527688,454,397,1,568772.5,146642.5,905,1,4,3644.900024,911.2250061,911,860.5,962.4000244,101.9000244,FALSE,120.44%,0.69%,0.66%,5.04%,6.15%
